Time,FPS, Memory
29.7,132.9,806.1
29.7,141.9,805.8
29.7,129.2,806.1
29.7,137.3,806.0
29.7,144.9,805.6
29.7,139.5,805.5
29.7,144.2,806.0
29.8,132.9,805.7
29.8,129.8,806.0
29.8,130.0,805.8
29.8,117.3,806.0
29.8,124.6,805.6
29.8,132.7,805.6
29.8,129.1,806.0
29.8,136.5,805.6
29.8,145.1,805.7
29.8,137.7,806.0
29.8,145.9,805.8
29.8,134.3,805.7
29.8,143.2,805.9
29.8,148.4,806.1
29.9,142.9,805.9
29.9,146.3,805.7
29.9,136.9,806.2
29.9,144.9,805.8
29.9,131.4,806.2
29.9,139.8,806.2
29.9,145.6,805.8
29.9,141.8,806.2
29.9,141.4,805.8
29.9,138.5,805.8
29.9,134.4,806.3
29.9,132.6,806.1
29.9,129.8,806.4
30.0,127.7,806.0
30.0,126.5,806.3
30.0,126.8,806.3
30.0,126.2,806.3
30.0,126.6,805.9
30.0,126.4,806.0
30.0,126.8,806.2
30.0,127.2,806.2
30.0,127.4,805.8
30.0,129.5,806.2
30.0,130.5,806.1
30.0,131.0,806.1
30.0,131.6,806.4
30.1,132.8,806.1
30.1,133.0,806.4
30.1,132.9,806.2
30.1,134.4,806.2
30.1,135.6,806.4
30.1,135.5,806.4
30.1,136.2,806.2
30.1,136.6,806.4
30.1,137.8,806.2
30.1,135.8,806.1
30.1,137.6,806.4
30.1,137.5,806.3
30.1,138.0,806.2
30.1,137.9,806.3
30.2,139.1,805.9
30.2,137.7,806.4
30.2,137.8,806.2
30.2,138.6,806.0
30.2,126.1,806.3
30.2,114.6,806.3
30.2,115.9,805.8
30.2,118.1,806.2
30.2,118.6,806.2
30.2,124.9,805.7
30.2,132.2,805.7
30.2,140.3,805.8
30.2,145.4,806.1
30.3,147.1,805.8
30.3,144.3,806.0
30.3,128.8,806.3
30.3,130.6,806.3
30.3,129.4,805.9
30.3,136.3,805.8
30.3,141.7,805.8
30.3,146.2,806.2
30.3,142.8,805.8
30.3,144.8,805.8
30.3,142.2,806.3
30.3,143.4,805.9
30.3,141.9,805.8
30.3,143.5,806.3
30.4,142.1,805.9
30.4,142.1,806.3
30.4,143.4,806.1
30.4,140.8,806.1
30.4,141.3,806.4
30.4,141.7,806.1
30.4,141.1,806.0
30.4,142.1,806.4
30.4,140.7,806.0
30.4,142.1,806.4
30.4,140.3,806.4
30.4,140.4,806.4
30.4,139.7,805.8
